hr,red,datetime
3123,1692,2023-10-31 10:30:15.058501
3123,1691,2023-10-31 10:30:15.138552
3123,1691,2023-10-31 10:30:15.222403
3123,1691,2023-10-31 10:30:15.299256
3123,1692,2023-10-31 10:30:15.379353
3123,1692,2023-10-31 10:30:15.459782
3123,1692,2023-10-31 10:30:15.539991
3123,1692,2023-10-31 10:30:15.620574
3123,1693,2023-10-31 10:30:15.720796
3123,1693,2023-10-31 10:30:15.810818
3123,1693,2023-10-31 10:30:15.900806
3123,1694,2023-10-31 10:30:15.991605
3124,1694,2023-10-31 10:30:16.081708
3124,1694,2023-10-31 10:30:16.161878
3124,1694,2023-10-31 10:30:16.252464
3124,1694,2023-10-31 10:30:16.342732
3125,1694,2023-10-31 10:30:16.432897
3122,1693,2023-10-31 10:30:16.533136
3122,1692,2023-10-31 10:30:16.633619
3121,1692,2023-10-31 10:30:16.723882
3121,1692,2023-10-31 10:30:16.814125
3121,1692,2023-10-31 10:30:16.904695
3122,1692,2023-10-31 10:30:16.995470
3121,1692,2023-10-31 10:30:17.095171
3122,1692,2023-10-31 10:30:17.185334
3121,1692,2023-10-31 10:30:17.275891
3119,1691,2023-10-31 10:30:17.376231
3120,1691,2023-10-31 10:30:17.476449
3120,1692,2023-10-31 10:30:17.586963
3120,1691,2023-10-31 10:30:17.697235
3120,1691,2023-10-31 10:30:17.797468
3121,1692,2023-10-31 10:30:17.897619
3121,1692,2023-10-31 10:30:18.008211
3125,1696,2023-10-31 10:30:18.118234
3124,1695,2023-10-31 10:30:18.229798
3124,1695,2023-10-31 10:30:18.329272
3124,1695,2023-10-31 10:30:18.439393
3125,1695,2023-10-31 10:30:18.549834
3125,1696,2023-10-31 10:30:18.659930
3125,1695,2023-10-31 10:30:18.760482
3124,1695,2023-10-31 10:30:18.860829
3122,1693,2023-10-31 10:30:18.960944
3122,1693,2023-10-31 10:30:19.061508
3122,1693,2023-10-31 10:30:19.171778
3123,1693,2023-10-31 10:30:19.282006
3124,1695,2023-10-31 10:30:19.392582
3120,1692,2023-10-31 10:30:19.492875
3126,1696,2023-10-31 10:30:19.593087
3122,1693,2023-10-31 10:30:19.701027
3122,1693,2023-10-31 10:30:19.813793
3122,1693,2023-10-31 10:30:19.924049
3122,1693,2023-10-31 10:30:20.034259
3121,1693,2023-10-31 10:30:20.144878
3121,1693,2023-10-31 10:30:20.255123
3121,1693,2023-10-31 10:30:20.375401
3125,1696,2023-10-31 10:30:20.486303
3126,1696,2023-10-31 10:30:20.596067
3126,1696,2023-10-31 10:30:20.716330
3126,1696,2023-10-31 10:30:20.836446
3127,1698,2023-10-31 10:30:22.099793
3127,1698,2023-10-31 10:30:22.151678
3127,1698,2023-10-31 10:30:22.201818
3127,1698,2023-10-31 10:30:22.261920
3126,1698,2023-10-31 10:30:22.323281
3126,1698,2023-10-31 10:30:22.382983
3125,1697,2023-10-31 10:30:22.453054
3125,1697,2023-10-31 10:30:22.513707
3125,1697,2023-10-31 10:30:22.573891
3125,1697,2023-10-31 10:30:22.634445
3126,1698,2023-10-31 10:30:22.694251
3126,1698,2023-10-31 10:30:22.754819
3126,1698,2023-10-31 10:30:22.835506
3125,1698,2023-10-31 10:30:22.895323
3126,1698,2023-10-31 10:30:22.945877
3126,1698,2023-10-31 10:30:23.006159
3126,1698,2023-10-31 10:30:23.066409
3125,1697,2023-10-31 10:30:23.126907
3125,1697,2023-10-31 10:30:23.187238
3125,1697,2023-10-31 10:30:23.248514
3126,1698,2023-10-31 10:30:23.307625
3126,1698,2023-10-31 10:30:23.368217
3126,1698,2023-10-31 10:30:23.438412
3126,1698,2023-10-31 10:30:23.498695
3126,1698,2023-10-31 10:30:23.559154
3123,1696,2023-10-31 10:30:23.635949
3123,1696,2023-10-31 10:30:23.709703
3123,1696,2023-10-31 10:30:23.789874
3123,1696,2023-10-31 10:30:23.860769
3124,1696,2023-10-31 10:30:23.940707
3124,1696,2023-10-31 10:30:24.020945
3123,1696,2023-10-31 10:30:24.091494
3123,1695,2023-10-31 10:30:24.162240
3123,1695,2023-10-31 10:30:24.232008
3123,1695,2023-10-31 10:30:24.302209
3123,1696,2023-10-31 10:30:24.373791
3123,1696,2023-10-31 10:30:24.453041
3123,1696,2023-10-31 10:30:24.523310
3123,1696,2023-10-31 10:30:24.593815
3123,1696,2023-10-31 10:30:24.664067
3123,1696,2023-10-31 10:30:24.734249
3122,1695,2023-10-31 10:30:24.804430
3122,1695,2023-10-31 10:30:24.874989
3122,1695,2023-10-31 10:30:24.965346
3123,1695,2023-10-31 10:30:25.045511
3123,1696,2023-10-31 10:30:25.126065
3123,1695,2023-10-31 10:30:25.196668
3122,1695,2023-10-31 10:30:25.276561
3121,1695,2023-10-31 10:30:25.356999
3124,1697,2023-10-31 10:30:25.437281
3124,1698,2023-10-31 10:30:25.527717
3124,1697,2023-10-31 10:30:25.607912
3124,1697,2023-10-31 10:30:25.698350
3124,1697,2023-10-31 10:30:25.788599
3124,1697,2023-10-31 10:30:25.878815
3124,1698,2023-10-31 10:30:25.958985
3124,1698,2023-10-31 10:30:26.039554
3123,1697,2023-10-31 10:30:26.119761
3123,1697,2023-10-31 10:30:26.200059
3120,1694,2023-10-31 10:30:26.280597
3120,1695,2023-10-31 10:30:26.370821
3120,1695,2023-10-31 10:30:26.460798
3119,1694,2023-10-31 10:30:26.550835
3119,1694,2023-10-31 10:30:26.641635
3119,1694,2023-10-31 10:30:26.721785
3119,1695,2023-10-31 10:30:26.805386
3119,1694,2023-10-31 10:30:26.902522
3118,1694,2023-10-31 10:30:26.992750
3114,1690,2023-10-31 10:30:27.082977
3113,1690,2023-10-31 10:30:27.173564
3113,1690,2023-10-31 10:30:27.273823
3112,1690,2023-10-31 10:30:27.374084
3112,1689,2023-10-31 10:30:27.464231
3112,1689,2023-10-31 10:30:27.554832
3112,1689,2023-10-31 10:30:27.645673
3112,1689,2023-10-31 10:30:27.755282
3112,1690,2023-10-31 10:30:27.846038
