hr,red,datetime
3195,1979,2023-11-01 14:39:18.788935
3195,1979,2023-11-01 14:39:18.889568
3195,1979,2023-11-01 14:39:18.999779
3196,1979,2023-11-01 14:39:19.110004
3196,1980,2023-11-01 14:39:19.210552
3195,1980,2023-11-01 14:39:19.320853
3193,1982,2023-11-01 14:39:19.451636
3193,1982,2023-11-01 14:39:19.571080
3194,1982,2023-11-01 14:39:20.898945
3193,1982,2023-11-01 14:39:20.992599
3193,1982,2023-11-01 14:39:21.092308
3193,1982,2023-11-01 14:39:21.202640
3192,1982,2023-11-01 14:39:21.302910
3192,1982,2023-11-01 14:39:21.413328
3190,1983,2023-11-01 14:39:21.523464
3190,1983,2023-11-01 14:39:21.668440
3190,1984,2023-11-01 14:39:21.728587
3189,1984,2023-11-01 14:39:21.788713
3189,1984,2023-11-01 14:39:21.859383
3189,1984,2023-11-01 14:39:21.919616
3189,1984,2023-11-01 14:39:21.969813
3188,1984,2023-11-01 14:39:22.029994
3188,1983,2023-11-01 14:39:22.090512
3188,1983,2023-11-01 14:39:22.150844
3187,1984,2023-11-01 14:39:22.221236
3187,1984,2023-11-01 14:39:22.291620
3182,1986,2023-11-01 14:39:22.355299
3183,1986,2023-11-01 14:39:22.412124
3182,1986,2023-11-01 14:39:22.482241
3182,1986,2023-11-01 14:39:22.542834
3182,1986,2023-11-01 14:39:22.603165
3182,1986,2023-11-01 14:39:22.663313
3182,1986,2023-11-01 14:39:22.724938
3182,1986,2023-11-01 14:39:22.784147
3182,1986,2023-11-01 14:39:22.844622
3181,1986,2023-11-01 14:39:22.914543
3181,1986,2023-11-01 14:39:22.985085
3181,1986,2023-11-01 14:39:23.045476
3180,1986,2023-11-01 14:39:23.115598
3180,1986,2023-11-01 14:39:23.196368
3179,1987,2023-11-01 14:39:23.279249
3178,1988,2023-11-01 14:39:23.356621
3178,1987,2023-11-01 14:39:23.427187
3178,1987,2023-11-01 14:39:23.507480
3178,1987,2023-11-01 14:39:23.577702
3178,1987,2023-11-01 14:39:23.667863
3178,1987,2023-11-01 14:39:23.753100
3177,1987,2023-11-01 14:39:23.828705
3177,1987,2023-11-01 14:39:23.899007
3177,1987,2023-11-01 14:39:23.969535
3177,1987,2023-11-01 14:39:24.039786
3177,1987,2023-11-01 14:39:24.110027
3174,1990,2023-11-01 14:39:24.180128
3174,1990,2023-11-01 14:39:24.250660
3174,1990,2023-11-01 14:39:24.330957
3174,1989,2023-11-01 14:39:24.401209
3175,1989,2023-11-01 14:39:24.471584
3175,1990,2023-11-01 14:39:24.552013
3175,1990,2023-11-01 14:39:24.622258
3174,1989,2023-11-01 14:39:24.692427
3174,1990,2023-11-01 14:39:24.762967
3174,1989,2023-11-01 14:39:24.833394
3174,1990,2023-11-01 14:39:24.903493
3174,1990,2023-11-01 14:39:24.983948
3174,1992,2023-11-01 14:39:25.074910
3174,1992,2023-11-01 14:39:25.154575
3174,1992,2023-11-01 14:39:25.234712
3174,1992,2023-11-01 14:39:25.325263
3174,1992,2023-11-01 14:39:25.405608
3174,1993,2023-11-01 14:39:25.495620
3174,1992,2023-11-01 14:39:25.586896
3174,1993,2023-11-01 14:39:25.676601
3174,1992,2023-11-01 14:39:25.756786
3173,1992,2023-11-01 14:39:25.847430
3173,1996,2023-11-01 14:39:25.927531
3173,1995,2023-11-01 14:39:26.027654
3173,1995,2023-11-01 14:39:26.117686
3172,1995,2023-11-01 14:39:26.218420
3172,1995,2023-11-01 14:39:26.309372
3172,1995,2023-11-01 14:39:26.398685
3172,1996,2023-11-01 14:39:26.489304
3172,1995,2023-11-01 14:39:26.579543
3173,1998,2023-11-01 14:39:26.691842
3173,1998,2023-11-01 14:39:26.789935
3173,1998,2023-11-01 14:39:26.880520
3173,1998,2023-11-01 14:39:26.970728
3173,1999,2023-11-01 14:39:27.060937
3173,1999,2023-11-01 14:39:27.161571
3173,1999,2023-11-01 14:39:27.261804
