hr,red,datetime
167,144,2023-11-01 14:45:26.338021
166,144,2023-11-01 14:45:26.426629
167,144,2023-11-01 14:45:26.516577
167,144,2023-11-01 14:45:26.597103
167,144,2023-11-01 14:45:26.697309
167,144,2023-11-01 14:45:26.787310
167,144,2023-11-01 14:45:26.877320
166,144,2023-11-01 14:45:26.968119
166,144,2023-11-01 14:45:27.075649
166,144,2023-11-01 14:45:27.178468
166,144,2023-11-01 14:45:27.268964
166,144,2023-11-01 14:45:27.359685
166,144,2023-11-01 14:45:27.449423
166,144,2023-11-01 14:45:27.539571
166,144,2023-11-01 14:45:27.630112
166,144,2023-11-01 14:45:27.720374
166,144,2023-11-01 14:45:27.810585
166,143,2023-11-01 14:45:27.910734
166,144,2023-11-01 14:45:28.011308
166,144,2023-11-01 14:45:28.111671
166,143,2023-11-01 14:45:28.211864
166,143,2023-11-01 14:45:28.312347
166,143,2023-11-01 14:45:28.412592
166,144,2023-11-01 14:45:28.522817
166,144,2023-11-01 14:45:28.622979
166,144,2023-11-01 14:45:28.723528
166,143,2023-11-01 14:45:28.843786
166,143,2023-11-01 14:45:28.954003
166,143,2023-11-01 14:45:29.064144
166,144,2023-11-01 14:45:29.164712
166,143,2023-11-01 14:45:29.275046
166,143,2023-11-01 14:45:29.385201
166,144,2023-11-01 14:45:29.495733
166,144,2023-11-01 14:45:29.595977
166,144,2023-11-01 14:45:29.696197
166,144,2023-11-01 14:45:29.806744
166,144,2023-11-01 14:45:29.917989
167,144,2023-11-01 14:45:30.017842
167,144,2023-11-01 14:45:30.118133
166,144,2023-11-01 14:45:30.228172
167,144,2023-11-01 14:45:30.329063
167,144,2023-11-01 14:45:30.429564
167,144,2023-11-01 14:45:30.538425
167,144,2023-11-01 14:45:30.641162
166,144,2023-11-01 14:45:30.759481
167,144,2023-11-01 14:45:30.859573
167,144,2023-11-01 14:45:30.969741
167,143,2023-11-01 14:45:31.071295
167,144,2023-11-01 14:45:32.308430
166,144,2023-11-01 14:45:32.410767
166,144,2023-11-01 14:45:32.521341
166,143,2023-11-01 14:45:32.631632
166,144,2023-11-01 14:45:32.741840
166,143,2023-11-01 14:45:32.851987
166,143,2023-11-01 14:45:32.962542
166,144,2023-11-01 14:45:33.073083
166,144,2023-11-01 14:45:33.179839
167,144,2023-11-01 14:45:33.283177
166,144,2023-11-01 14:45:33.438123
167,144,2023-11-01 14:45:33.498711
167,144,2023-11-01 14:45:33.548364
167,144,2023-11-01 14:45:33.608979
167,144,2023-11-01 14:45:33.669189
166,144,2023-11-01 14:45:33.719416
166,144,2023-11-01 14:45:33.779570
167,144,2023-11-01 14:45:33.830078
166,144,2023-11-01 14:45:33.890395
167,144,2023-11-01 14:45:33.960602
167,144,2023-11-01 14:45:34.020742
166,144,2023-11-01 14:45:34.083114
166,144,2023-11-01 14:45:34.151716
166,144,2023-11-01 14:45:34.221920
166,144,2023-11-01 14:45:34.282348
166,144,2023-11-01 14:45:34.352600
167,144,2023-11-01 14:45:34.423543
167,144,2023-11-01 14:45:34.482988
166,143,2023-11-01 14:45:34.553506
166,143,2023-11-01 14:45:34.613784
166,144,2023-11-01 14:45:34.673996
167,144,2023-11-01 14:45:34.744135
166,143,2023-11-01 14:45:34.814698
166,144,2023-11-01 14:45:34.885041
166,143,2023-11-01 14:45:34.945200
166,143,2023-11-01 14:45:35.025738
166,144,2023-11-01 14:45:35.106025
166,143,2023-11-01 14:45:35.186219
166,144,2023-11-01 14:45:35.266390
166,143,2023-11-01 14:45:35.347585
166,143,2023-11-01 14:45:35.427247
166,143,2023-11-01 14:45:35.497408
166,143,2023-11-01 14:45:35.577564
166,143,2023-11-01 14:45:35.648279
166,143,2023-11-01 14:45:35.728419
166,143,2023-11-01 14:45:35.798608
165,143,2023-11-01 14:45:35.879150
166,143,2023-11-01 14:45:35.949455
166,143,2023-11-01 14:45:36.029632
165,143,2023-11-01 14:45:36.109811
166,143,2023-11-01 14:45:36.190328
166,143,2023-11-01 14:45:36.261104
166,143,2023-11-01 14:45:36.334447
166,143,2023-11-01 14:45:36.410981
166,143,2023-11-01 14:45:36.481359
166,143,2023-11-01 14:45:36.551855
166,143,2023-11-01 14:45:36.632026
166,143,2023-11-01 14:45:36.712577
166,143,2023-11-01 14:45:36.783059
166,143,2023-11-01 14:45:36.853023
166,143,2023-11-01 14:45:36.943136
166,143,2023-11-01 14:45:37.033718
166,143,2023-11-01 14:45:37.114038
166,143,2023-11-01 14:45:37.194326
166,143,2023-11-01 14:45:37.274377
166,143,2023-11-01 14:45:37.354944
166,143,2023-11-01 14:45:37.435278
166,143,2023-11-01 14:45:37.525404
166,143,2023-11-01 14:45:37.606102
166,143,2023-11-01 14:45:37.686182
166,143,2023-11-01 14:45:37.766426
166,143,2023-11-01 14:45:37.846542
166,143,2023-11-01 14:45:37.927153
165,143,2023-11-01 14:45:38.017296
166,143,2023-11-01 14:45:38.117303
165,142,2023-11-01 14:45:38.207332
165,143,2023-11-01 14:45:38.298127
165,142,2023-11-01 14:45:38.399397
165,142,2023-11-01 14:45:38.488355
165,142,2023-11-01 14:45:38.578939
165,142,2023-11-01 14:45:38.679203
165,142,2023-11-01 14:45:38.779391
165,142,2023-11-01 14:45:38.889609
165,142,2023-11-01 14:45:38.990108
165,142,2023-11-01 14:45:39.090393
165,142,2023-11-01 14:45:39.180672
165,142,2023-11-01 14:45:39.271153
165,142,2023-11-01 14:45:39.361413
165,143,2023-11-01 14:45:39.461631
165,142,2023-11-01 14:45:39.561771
165,143,2023-11-01 14:45:39.672333
166,143,2023-11-01 14:45:39.772624
165,142,2023-11-01 14:45:39.882812
165,142,2023-11-01 14:45:40.005834
165,142,2023-11-01 14:45:40.113543
165,142,2023-11-01 14:45:40.213902
165,142,2023-11-01 14:45:40.323981
165,142,2023-11-01 14:45:40.424551
165,142,2023-11-01 14:45:40.524844
165,142,2023-11-01 14:45:40.625069
165,143,2023-11-01 14:45:40.735168
165,143,2023-11-01 14:45:40.845719
165,143,2023-11-01 14:45:40.956006
165,142,2023-11-01 14:45:41.056195
165,143,2023-11-01 14:45:41.156531
165,143,2023-11-01 14:45:41.256934
165,143,2023-11-01 14:45:41.367201
165,142,2023-11-01 14:45:41.477424
165,143,2023-11-01 14:45:41.595676
165,142,2023-11-01 14:45:41.708275
165,142,2023-11-01 14:45:41.818464
165,142,2023-11-01 14:45:41.928629
165,142,2023-11-01 14:45:42.039133
165,142,2023-11-01 14:45:42.149506
165,142,2023-11-01 14:45:42.259490
165,141,2023-11-01 14:45:43.478365
164,141,2023-11-01 14:45:43.580341
164,141,2023-11-01 14:45:43.700860
164,141,2023-11-01 14:45:43.810827
164,141,2023-11-01 14:45:43.911355
164,141,2023-11-01 14:45:44.011630
164,141,2023-11-01 14:45:44.112118
164,141,2023-11-01 14:45:44.221996
164,141,2023-11-01 14:45:44.332565
164,141,2023-11-01 14:45:44.442817
164,141,2023-11-01 14:45:44.553280
164,141,2023-11-01 14:45:44.664058
164,141,2023-11-01 14:45:44.808175
164,141,2023-11-01 14:45:44.869048
164,141,2023-11-01 14:45:44.928401
164,141,2023-11-01 14:45:44.989000
164,141,2023-11-01 14:45:45.049263
164,141,2023-11-01 14:45:45.099477
164,141,2023-11-01 14:45:45.149692
164,141,2023-11-01 14:45:45.210172
164,141,2023-11-01 14:45:45.270484
164,141,2023-11-01 14:45:45.330672
164,141,2023-11-01 14:45:45.401190
164,141,2023-11-01 14:45:45.465129
164,141,2023-11-01 14:45:45.521745
164,141,2023-11-01 14:45:45.582648
164,141,2023-11-01 14:45:45.642389
