hr,red,datetime
3382,2383,2023-10-31 10:57:19.557730
3381,2382,2023-10-31 10:57:19.618274
3381,2383,2023-10-31 10:57:19.689299
3384,2385,2023-10-31 10:57:19.758806
3389,2388,2023-10-31 10:57:19.819346
3392,2391,2023-10-31 10:57:19.900083
3394,2392,2023-10-31 10:57:19.989914
3394,2393,2023-10-31 10:57:20.060419
3411,2408,2023-10-31 10:57:20.140676
3411,2407,2023-10-31 10:57:20.220916
3411,2407,2023-10-31 10:57:20.301637
3411,2408,2023-10-31 10:57:20.371616
3411,2408,2023-10-31 10:57:20.451886
3412,2408,2023-10-31 10:57:20.522147
3411,2408,2023-10-31 10:57:20.602717
3407,2405,2023-10-31 10:57:20.682955
3402,2401,2023-10-31 10:57:20.753191
3398,2398,2023-10-31 10:57:20.833346
3396,2396,2023-10-31 10:57:20.914013
3395,2400,2023-10-31 10:57:23.147044
3394,2399,2023-10-31 10:57:23.204452
3393,2399,2023-10-31 10:57:23.264985
3390,2397,2023-10-31 10:57:23.325257
3386,2394,2023-10-31 10:57:23.395460
3381,2390,2023-10-31 10:57:23.475624
3380,2389,2023-10-31 10:57:23.556177
3383,2391,2023-10-31 10:57:23.626525
3362,2377,2023-10-31 10:57:23.724041
3362,2377,2023-10-31 10:57:23.800725
3364,2378,2023-10-31 10:57:23.877619
3366,2380,2023-10-31 10:57:23.947759
3369,2381,2023-10-31 10:57:24.017894
3373,2384,2023-10-31 10:57:24.088464
3377,2387,2023-10-31 10:57:24.168828
3381,2391,2023-10-31 10:57:24.238966
3386,2393,2023-10-31 10:57:24.319509
3390,2397,2023-10-31 10:57:24.389817
3397,2402,2023-10-31 10:57:24.460022
3404,2407,2023-10-31 10:57:24.540204
3384,2395,2023-10-31 10:57:24.611246
3384,2395,2023-10-31 10:57:24.681094
3382,2395,2023-10-31 10:57:24.761224
3379,2392,2023-10-31 10:57:24.841790
3376,2390,2023-10-31 10:57:24.921915
3374,2389,2023-10-31 10:57:24.992314
3375,2390,2023-10-31 10:57:25.082874
3376,2391,2023-10-31 10:57:25.163164
3377,2391,2023-10-31 10:57:25.243380
3377,2391,2023-10-31 10:57:25.333326
3379,2392,2023-10-31 10:57:25.425045
3361,2385,2023-10-31 10:57:25.514340
3357,2382,2023-10-31 10:57:25.604543
3353,2380,2023-10-31 10:57:25.685158
3350,2377,2023-10-31 10:57:25.785407
3347,2375,2023-10-31 10:57:25.865406
3344,2373,2023-10-31 10:57:25.955470
3343,2372,2023-10-31 10:57:26.036785
3344,2373,2023-10-31 10:57:26.126308
3346,2375,2023-10-31 10:57:26.216487
3329,2366,2023-10-31 10:57:26.307063
3329,2366,2023-10-31 10:57:26.400942
3332,2368,2023-10-31 10:57:26.487509
3337,2371,2023-10-31 10:57:26.577683
3340,2374,2023-10-31 10:57:26.668231
3337,2372,2023-10-31 10:57:26.768523
3328,2366,2023-10-31 10:57:26.859362
3317,2359,2023-10-31 10:57:26.959392
3308,2352,2023-10-31 10:57:27.049589
3346,2378,2023-10-31 10:57:27.139760
3343,2376,2023-10-31 10:57:27.229908
3338,2373,2023-10-31 10:57:27.320481
3334,2370,2023-10-31 10:57:27.410833
3329,2366,2023-10-31 10:57:27.501013
3325,2364,2023-10-31 10:57:27.601574
3321,2361,2023-10-31 10:57:27.691859
3317,2358,2023-10-31 10:57:27.782067
3310,2353,2023-10-31 10:57:27.882915
3335,2369,2023-10-31 10:57:27.982867
3330,2366,2023-10-31 10:57:28.083726
3314,2354,2023-10-31 10:57:28.183286
3294,2341,2023-10-31 10:57:28.283873
3286,2335,2023-10-31 10:57:28.394126
3292,2339,2023-10-31 10:57:28.495017
3307,2349,2023-10-31 10:57:28.604507
3329,2367,2023-10-31 10:57:28.722588
3327,2365,2023-10-31 10:57:28.835415
3325,2363,2023-10-31 10:57:28.945571
3321,2360,2023-10-31 10:57:29.056111
3316,2357,2023-10-31 10:57:29.166404
3312,2354,2023-10-31 10:57:29.276675
3313,2355,2023-10-31 10:57:29.387197
3317,2357,2023-10-31 10:57:29.505411
3314,2355,2023-10-31 10:57:29.607720
3313,2354,2023-10-31 10:57:29.707838
3314,2355,2023-10-31 10:57:29.808407
3312,2354,2023-10-31 10:57:29.908641
3303,2348,2023-10-31 10:57:30.008941
3292,2341,2023-10-31 10:57:30.119464
3288,2337,2023-10-31 10:57:30.219744
3275,2322,2023-10-31 10:57:30.329911
3283,2328,2023-10-31 10:57:30.440109
3284,2329,2023-10-31 10:57:30.560487
3281,2327,2023-10-31 10:57:30.670939
3279,2325,2023-10-31 10:57:30.791181
3280,2325,2023-10-31 10:57:30.946285
3284,2328,2023-10-31 10:57:31.006293
3288,2331,2023-10-31 10:57:31.066456
3283,2322,2023-10-31 10:57:31.126505
3282,2320,2023-10-31 10:57:31.197130
3282,2320,2023-10-31 10:57:31.257486
3283,2320,2023-10-31 10:57:31.327649
3282,2319,2023-10-31 10:57:31.398184
3285,2321,2023-10-31 10:57:31.469285
3292,2326,2023-10-31 10:57:31.528704
3300,2332,2023-10-31 10:57:31.588874
3306,2337,2023-10-31 10:57:31.659445
3309,2339,2023-10-31 10:57:31.729794
3305,2336,2023-10-31 10:57:31.809911
3295,2328,2023-10-31 10:57:31.890488
3280,2317,2023-10-31 10:57:31.974573
3315,2334,2023-10-31 10:57:32.040991
3313,2332,2023-10-31 10:57:32.121562
3309,2329,2023-10-31 10:57:32.201851
3308,2328,2023-10-31 10:57:32.272057
3313,2331,2023-10-31 10:57:32.352256
3320,2337,2023-10-31 10:57:32.422755
3325,2342,2023-10-31 10:57:32.503025
3327,2343,2023-10-31 10:57:32.573217
3325,2342,2023-10-31 10:57:32.643816
3321,2339,2023-10-31 10:57:32.724083
3317,2336,2023-10-31 10:57:32.804406
3318,2333,2023-10-31 10:57:32.884323
3387,2392,2023-10-31 10:57:34.163708
3387,2393,2023-10-31 10:57:34.225718
3385,2392,2023-10-31 10:57:34.295624
3383,2390,2023-10-31 10:57:34.376084
3381,2389,2023-10-31 10:57:34.446923
3381,2388,2023-10-31 10:57:34.516569
3385,2391,2023-10-31 10:57:34.596760
3390,2395,2023-10-31 10:57:34.667304
3395,2400,2023-10-31 10:57:34.737621
3400,2403,2023-10-31 10:57:34.817825
3403,2406,2023-10-31 10:57:34.888402
3406,2409,2023-10-31 10:57:34.958572
3385,2393,2023-10-31 10:57:35.049831
3384,2392,2023-10-31 10:57:35.119021
3383,2391,2023-10-31 10:57:35.189558
3384,2391,2023-10-31 10:57:35.260820
3386,2393,2023-10-31 10:57:35.330079
3386,2394,2023-10-31 10:57:35.400638
3385,2394,2023-10-31 10:57:35.481006
3386,2393,2023-10-31 10:57:35.551130
3386,2394,2023-10-31 10:57:35.621301
3388,2395,2023-10-31 10:57:35.691886
3391,2398,2023-10-31 10:57:35.772232
3394,2401,2023-10-31 10:57:35.842360
3414,2416,2023-10-31 10:57:35.930288
3414,2416,2023-10-31 10:57:36.003168
3414,2416,2023-10-31 10:57:36.094101
3415,2417,2023-10-31 10:57:36.173568
3414,2416,2023-10-31 10:57:36.254140
3414,2415,2023-10-31 10:57:36.344476
3413,2415,2023-10-31 10:57:36.424614
3412,2415,2023-10-31 10:57:36.504993
3413,2416,2023-10-31 10:57:36.595415
3415,2416,2023-10-31 10:57:36.675397
3413,2415,2023-10-31 10:57:36.773967
3414,2416,2023-10-31 10:57:36.866226
3414,2416,2023-10-31 10:57:36.966395
3415,2417,2023-10-31 10:57:37.046479
3415,2417,2023-10-31 10:57:37.137064
3416,2417,2023-10-31 10:57:37.227331
3417,2418,2023-10-31 10:57:37.317567
3419,2420,2023-10-31 10:57:37.408153
3420,2421,2023-10-31 10:57:37.498416
3423,2424,2023-10-31 10:57:37.608614
3422,2422,2023-10-31 10:57:37.698783
3419,2420,2023-10-31 10:57:37.809402
3416,2418,2023-10-31 10:57:37.899632
3414,2416,2023-10-31 10:57:37.989950
3412,2415,2023-10-31 10:57:38.080443
3410,2413,2023-10-31 10:57:38.180676
3408,2411,2023-10-31 10:57:38.280895
3408,2411,2023-10-31 10:57:38.371048
3429,2428,2023-10-31 10:57:38.471607
3430,2429,2023-10-31 10:57:38.571963
3431,2429,2023-10-31 10:57:38.682143
3431,2431,2023-10-31 10:57:38.782687
3432,2431,2023-10-31 10:57:38.893000
3432,2431,2023-10-31 10:57:38.993239
3431,2430,2023-10-31 10:57:39.103337
3428,2427,2023-10-31 10:57:39.203868
3429,2428,2023-10-31 10:57:39.304233
3430,2429,2023-10-31 10:57:39.414388
3430,2429,2023-10-31 10:57:39.514963
3430,2429,2023-10-31 10:57:39.615219
3431,2430,2023-10-31 10:57:39.715459
3433,2431,2023-10-31 10:57:39.815609
3434,2431,2023-10-31 10:57:39.936634
3438,2435,2023-10-31 10:57:40.036517
3437,2435,2023-10-31 10:57:40.146655
3437,2435,2023-10-31 10:57:40.257196
3436,2434,2023-10-31 10:57:40.367496
3432,2432,2023-10-31 10:57:40.477719
3428,2428,2023-10-31 10:57:40.588042
3424,2424,2023-10-31 10:57:40.698447
3463,2458,2023-10-31 10:57:40.798622
3462,2457,2023-10-31 10:57:40.908941
3461,2456,2023-10-31 10:57:41.009560
3460,2455,2023-10-31 10:57:41.129840
3460,2455,2023-10-31 10:57:41.240008
3461,2456,2023-10-31 10:57:41.350599
3463,2457,2023-10-31 10:57:41.470872
3452,2450,2023-10-31 10:57:41.581071
3450,2448,2023-10-31 10:57:41.701245
3449,2446,2023-10-31 10:57:41.866258
3448,2446,2023-10-31 10:57:41.926417
3447,2444,2023-10-31 10:57:41.986518
3445,2443,2023-10-31 10:57:42.047070
3443,2442,2023-10-31 10:57:42.107330
3440,2439,2023-10-31 10:57:42.167584
3437,2437,2023-10-31 10:57:42.248108
3432,2433,2023-10-31 10:57:42.308401
3428,2430,2023-10-31 10:57:42.378632
3446,2443,2023-10-31 10:57:42.458797
3445,2443,2023-10-31 10:57:42.519335
3445,2442,2023-10-31 10:57:42.589597
3444,2442,2023-10-31 10:57:42.659807
3444,2441,2023-10-31 10:57:42.730844
3442,2440,2023-10-31 10:57:42.810663
3441,2439,2023-10-31 10:57:42.890893
3442,2440,2023-10-31 10:57:42.961123
3443,2440,2023-10-31 10:57:43.032050
3443,2441,2023-10-31 10:57:43.101906
3442,2439,2023-10-31 10:57:43.172163
3440,2438,2023-10-31 10:57:43.243570
