hr,red,datetime
13464,5775,2023-11-01 14:32:47.105684
13465,5776,2023-11-01 14:32:47.176256
13466,5776,2023-11-01 14:32:47.246674
13469,5776,2023-11-01 14:32:47.326789
13471,5778,2023-11-01 14:32:47.397328
13473,5779,2023-11-01 14:32:47.467608
13474,5779,2023-11-01 14:32:47.557596
13476,5780,2023-11-01 14:32:47.627994
13478,5782,2023-11-01 14:32:47.698535
13460,5775,2023-11-01 14:32:47.788893
13455,5772,2023-11-01 14:32:47.868907
13452,5770,2023-11-01 14:32:47.949619
13448,5768,2023-11-01 14:32:48.029887
13444,5765,2023-11-01 14:32:48.110125
13441,5763,2023-11-01 14:32:48.190268
13441,5763,2023-11-01 14:32:48.271221
13440,5763,2023-11-01 14:32:48.361605
13442,5764,2023-11-01 14:32:48.441401
13446,5767,2023-11-01 14:32:48.521951
13453,5782,2023-11-01 14:32:48.602204
13453,5782,2023-11-01 14:32:48.682438
13453,5782,2023-11-01 14:32:48.773586
13452,5781,2023-11-01 14:32:48.853283
13451,5780,2023-11-01 14:32:48.943511
13451,5780,2023-11-01 14:32:49.033697
13451,5780,2023-11-01 14:32:49.114267
13452,5780,2023-11-01 14:32:49.208004
13453,5781,2023-11-01 14:32:49.304400
13454,5782,2023-11-01 14:32:49.395261
13435,5779,2023-11-01 14:32:49.485239
13436,5779,2023-11-01 14:32:49.585464
13436,5779,2023-11-01 14:32:49.676071
13436,5779,2023-11-01 14:32:49.776118
13432,5782,2023-11-01 14:32:51.075761
13432,5782,2023-11-01 14:32:51.166634
13432,5781,2023-11-01 14:32:51.257182
13432,5782,2023-11-01 14:32:51.347525
13432,5782,2023-11-01 14:32:51.447693
13442,5787,2023-11-01 14:32:51.546538
13442,5787,2023-11-01 14:32:51.638779
13442,5786,2023-11-01 14:32:51.728758
13442,5787,2023-11-01 14:32:51.819331
13442,5786,2023-11-01 14:32:51.909614
13442,5787,2023-11-01 14:32:51.999831
13443,5787,2023-11-01 14:32:52.099996
13444,5787,2023-11-01 14:32:52.190575
13444,5787,2023-11-01 14:32:52.290845
13448,5788,2023-11-01 14:32:52.391080
13448,5788,2023-11-01 14:32:52.491638
13448,5788,2023-11-01 14:32:52.581932
13447,5788,2023-11-01 14:32:52.682139
13447,5788,2023-11-01 14:32:52.773347
13447,5787,2023-11-01 14:32:52.873512
13447,5787,2023-11-01 14:32:52.974003
13448,5787,2023-11-01 14:32:53.083776
13461,5790,2023-11-01 14:32:53.193948
13461,5790,2023-11-01 14:32:53.294053
13462,5790,2023-11-01 14:32:53.394337
13461,5790,2023-11-01 14:32:53.495017
13462,5790,2023-11-01 14:32:53.595936
13462,5790,2023-11-01 14:32:53.705375
13463,5790,2023-11-01 14:32:53.805502
13463,5790,2023-11-01 14:32:53.906043
13478,5796,2023-11-01 14:32:54.016612
13478,5795,2023-11-01 14:32:54.127112
13477,5795,2023-11-01 14:32:54.237340
13477,5796,2023-11-01 14:32:54.337612
13478,5796,2023-11-01 14:32:54.447828
13478,5796,2023-11-01 14:32:54.548841
13479,5796,2023-11-01 14:32:54.648711
13491,5799,2023-11-01 14:32:54.759771
13491,5799,2023-11-01 14:32:54.869095
13490,5798,2023-11-01 14:32:54.979648
13491,5799,2023-11-01 14:32:55.079988
13491,5799,2023-11-01 14:32:55.190155
13491,5799,2023-11-01 14:32:55.335278
13492,5799,2023-11-01 14:32:55.395294
13493,5799,2023-11-01 14:32:55.455422
13493,5799,2023-11-01 14:32:55.516035
13501,5801,2023-11-01 14:32:55.583185
13501,5801,2023-11-01 14:32:55.646485
13502,5801,2023-11-01 14:32:55.706645
13503,5801,2023-11-01 14:32:55.767202
13502,5802,2023-11-01 14:32:55.847928
13502,5802,2023-11-01 14:32:55.917724
13502,5801,2023-11-01 14:32:55.988280
13503,5801,2023-11-01 14:32:56.068580
13503,5801,2023-11-01 14:32:56.138863
13503,5801,2023-11-01 14:32:56.208974
13503,5801,2023-11-01 14:32:56.269556
13503,5802,2023-11-01 14:32:56.339892
13504,5802,2023-11-01 14:32:56.410112
13508,5803,2023-11-01 14:32:56.490606
13507,5803,2023-11-01 14:32:56.561777
13508,5802,2023-11-01 14:32:56.631122
13508,5802,2023-11-01 14:32:56.711695
13509,5803,2023-11-01 14:32:56.781978
13510,5803,2023-11-01 14:32:56.852171
13511,5803,2023-11-01 14:32:56.932341
13511,5803,2023-11-01 14:32:57.002944
13511,5803,2023-11-01 14:32:57.074047
13512,5803,2023-11-01 14:32:57.143430
13513,5804,2023-11-01 14:32:57.223978
13514,5804,2023-11-01 14:32:57.294251
13518,5805,2023-11-01 14:32:57.375064
13518,5805,2023-11-01 14:32:57.445085
13520,5805,2023-11-01 14:32:57.515337
13520,5805,2023-11-01 14:32:57.595517
13521,5805,2023-11-01 14:32:57.665729
13520,5805,2023-11-01 14:32:57.746283
13518,5805,2023-11-01 14:32:57.816637
13517,5805,2023-11-01 14:32:57.886835
13517,5805,2023-11-01 14:32:57.957322
13516,5805,2023-11-01 14:32:58.027652
13516,5805,2023-11-01 14:32:58.107677
13515,5804,2023-11-01 14:32:58.188452
13523,5806,2023-11-01 14:32:58.278715
13523,5806,2023-11-01 14:32:58.368941
13524,5806,2023-11-01 14:32:58.462561
13524,5806,2023-11-01 14:32:58.550123
13525,5806,2023-11-01 14:32:58.639990
13525,5807,2023-11-01 14:32:58.730223
13526,5806,2023-11-01 14:32:58.811836
13526,5806,2023-11-01 14:32:58.891064
13526,5806,2023-11-01 14:32:58.971266
13524,5805,2023-11-01 14:32:59.076828
13524,5805,2023-11-01 14:32:59.151979
13524,5805,2023-11-01 14:32:59.232435
13524,5806,2023-11-01 14:32:59.323371
13524,5805,2023-11-01 14:32:59.403345
13524,5806,2023-11-01 14:32:59.483326
13524,5805,2023-11-01 14:32:59.563560
13525,5806,2023-11-01 14:32:59.643970
