hr,red,datetime
158,137,2023-11-01 12:33:32.970687
158,137,2023-11-01 12:33:33.079789
158,137,2023-11-01 12:33:33.190523
160,138,2023-11-01 12:33:33.300735
160,137,2023-11-01 12:33:33.400961
159,138,2023-11-01 12:33:33.501513
159,138,2023-11-01 12:33:33.612262
159,138,2023-11-01 12:33:33.722275
159,138,2023-11-01 12:33:33.832144
158,138,2023-11-01 12:33:33.932703
159,138,2023-11-01 12:33:34.037262
159,138,2023-11-01 12:33:34.143176
159,138,2023-11-01 12:33:34.253324
159,138,2023-11-01 12:33:34.353864
159,138,2023-11-01 12:33:34.454153
159,138,2023-11-01 12:33:34.564392
159,138,2023-11-01 12:33:34.664995
159,138,2023-11-01 12:33:34.775240
159,138,2023-11-01 12:33:34.885404
159,138,2023-11-01 12:33:34.995500
159,138,2023-11-01 12:33:35.096107
159,138,2023-11-01 12:33:35.196370
159,138,2023-11-01 12:33:35.306595
159,138,2023-11-01 12:33:35.416721
159,138,2023-11-01 12:33:35.571730
159,138,2023-11-01 12:33:35.632680
159,138,2023-11-01 12:33:35.691957
159,138,2023-11-01 12:33:35.762571
159,138,2023-11-01 12:33:35.826307
159,138,2023-11-01 12:33:35.893068
159,137,2023-11-01 12:33:35.953187
159,138,2023-11-01 12:33:36.013741
159,138,2023-11-01 12:33:36.084185
159,138,2023-11-01 12:33:36.145260
159,138,2023-11-01 12:33:36.204752
159,138,2023-11-01 12:33:36.265020
159,137,2023-11-01 12:33:36.325237
159,138,2023-11-01 12:33:36.395377
159,138,2023-11-01 12:33:36.455937
159,138,2023-11-01 12:33:36.516173
159,138,2023-11-01 12:33:36.586397
159,138,2023-11-01 12:33:36.776683
159,138,2023-11-01 12:33:36.847107
159,138,2023-11-01 12:33:36.927427
159,138,2023-11-01 12:33:36.997614
159,138,2023-11-01 12:33:37.068605
159,138,2023-11-01 12:33:37.148431
159,137,2023-11-01 12:33:37.218632
159,138,2023-11-01 12:33:37.288811
159,138,2023-11-01 12:33:37.359315
159,138,2023-11-01 12:33:37.439585
159,138,2023-11-01 12:33:37.519776
159,137,2023-11-01 12:33:37.589954
159,138,2023-11-01 12:33:37.660458
159,138,2023-11-01 12:33:37.730849
159,138,2023-11-01 12:33:37.811057
159,138,2023-11-01 12:33:37.881868
159,138,2023-11-01 12:33:37.961809
159,138,2023-11-01 12:33:38.042049
159,138,2023-11-01 12:33:38.122155
159,138,2023-11-01 12:33:38.197355
159,137,2023-11-01 12:33:38.283008
